Code;Txt_francais;D/W;Confiance;Justification
2675;2675 J'étais descendue dans ma chambre et je me suis mise à faire un peu d'ordre, d'abord dans des vêtements qui traînaient un peu partout, puis des vêtements qui étaient dans l'armoire que j'avais laissé à moitié rangée l'autre jour. Et voilà, puis je me suis mise à parler avec mon petit ami, du fait que je n'avais pas fait de sport aujourd'hui, même si en réalité j'étais à moitié malade, donc bon. Et voilà, puis nous avons commencé à sentir qu'il y avait une odeur de nourriture, parce que ma maman était en train de cuisiner, donc nous sommes montées voir si nous pouvions aider en quelque chose.;;;
2676;2676 Habillés en pirates euh dans un ascenseur et ce pirate qui me laissait un billet sur une chaise qui m'aurait appris non pas comment devenir pirate mais comment faire autre chose. Probablement, à la sensation je dois tuer une mouche. Et il y avait genre énormément de sable, avec des rochers et beaucoup d'herbe, un pré doux.;;;
2677;2677 Je vivais le moment présent, aujourd'hui c'était dimanche, c'était le matin et j'étais très triste, désappointée parce qu'il était très tard, il était plus de onze heures et j'avais dû renoncer à une promenade à laquelle je tenais tant.;;;
2678;2678 J'avais une vue sur un groupe d'amis, en particulier avec l'un d'eux au premier plan un peu à la manière de Wes Anderson, cadré depuis la poitrine jusqu'un peu au-dessus de la tête, et derrière il y avait d'abord un fond blanc et lui qui parlait genre en introduisant cette situation et c'était genre une situation festive mais dans laquelle on construisait une sorte de maison faite de grands pierrons gris énormes mais très légers qui semblaient faux et il y avait d'autres personnes qui m'étaient familières mais elles alternaient des moments où elles étaient des personnes vraiment connues par moi, d'autres où en réalité elles ne l'étaient pas.;;;
2679;2679 Nous étions en train de dialoguer sur quelque chose, comme si nous étions en train de discuter de comment allouer des ressources ou de qui devrait faire quelque chose. Le cadre, j'ai cette impression qui est vraiment une impression d'une église, d'une cathédrale. On discutait sur quoi faire fondamentalement comme allouer une ressource ou peut-être qui devrait faire quoi ou si quelqu'un devrait faire quoi.;;;
2680;2680 J'arrivais dans un musée et je n'arrivais pas à trouver ce que je devais voir : ce vieux livre qui est là au musée. Et donc nous tournions en rond, nous étions sortis du musée et tout ça et nous n'arrivions pas à le trouver. Le temps du billet avait expiré, alors j'allais dans une super anxiété. Euh je ne savais pas comment le voir et à la fin je n'ai pas réussi à le voir.;;;
2681;2681 J'allais chez ma cousine qui est enceinte, et celui que je pensais être son mari. Mon cousin est né et en pratique nous allions manger chez eux et les voir, parce qu'elle était sur le point d'accoucher, mais à un certain moment ce cousin à moi me dit : « [NAME1], mais toi tu as un soutien-gorge ? Et pourquoi tu te coupes toujours les cheveux aussi courts ? Et pourquoi tu n'es pas une femme traditionnelle ? » Et moi je lui dis : « Eh, parce que ça ne me plaît pas d'être une femme traditionnelle, j'aime étudier. » Et il me fait : « Ah, donc tu ne fais pas les travaux ménagers ? » Et je lui dis : « Si, s'il y en a besoin je les fais. » Puis je suis sortie genre de cet endroit et l'autre sœur de ces deux cousins à moi est arrivée.;;;
2682;2682 [NAME1] qui était l'un des deux responsables de l'[INSTITUTION1] où je fais du bénévolat. C'était un [NAME1] très normatif, en colère contre quelqu'un qui ne respectait pas les règles.;;;
2683;2683 J'étais dans une villa de luxe, enfin, très à l'américaine. Sur plusieurs étages, face à la mer. J'étais tranquille, mais enfin on comprenait que cette tempête allait entrer par cette porte-fenêtre qu'il y avait. Personne ne semblait être inquiet. Au départ j'étais avec une amie. On avait presque l'impression de s'être glissés en cachette, nous ne voulions pas nous faire voir par ceux qui habitaient dans cette maison-là. Dont certains étaient de couleur, enfin, mais nous ne les connaissions pas. Puis après en revanche, quand ça s'est inondé, on allait se mettre plus dans les étages hauts de la maison et donc nous commencions à socialiser. De temps en temps, j'aimais descendre et aller m'immerger. Étant donné que tout le bas s'était inondé, mais tout était resté intact, enfin, et donc c'était bien de s'immerger, enfin, parcourir les salles en plongée. Et donc je trouvais le prétexte plusieurs fois d'aller chercher des choses pour m'immerger. Puis après, la maison était à un ami à moi et je me retrouvais seul avec lui et sa sœur. Enfin, on évaluait les dégâts, parce que puis en réalité, quand sa sœur était arrivée nous avions vu le clavier, son synthétiseur gigantesque tout cassé dans le garage. En effet il avait des choses un peu fracassées, brisées, et donc elle posait des questions. Et moi je ne parlais pas, et lui n'était pas là avant, donc il ne donnait pas d'explications suffisamment adéquates à sa sœur, qui cependant était assez tranquille, qui puis s'en allait. Et on commençait à examiner ces objets. L'un était un synthétiseur et un vieux pistolet et toutes sortes de bibelots qu'il peut y avoir dans le garage d'un hobbiste, donc toutes les perceuses, de l'objecterie et des choses du genre. Et puis seul, j'étais dans le jardin.;;;
2684;2684 Ma maman, des vêtements, cache-cache.;;;
2685;2685 Je parlais avec ma grand-mère, en ce moment je suis toujours ici chez ma grand-mère. J'ai un peu de fièvre. Et j'étudiais, j'étais en appel vidéo avec mon petit ami. Comme d'habitude, rien de nouveau. Je suis un peu déprimée par comment je me sens, parce que je suis fatiguée, parce que je n'ai pas envie d'étudier. Et voilà, en ce moment je suis assise sur le fauteuil du salon, et voilà, je suis là seule, dans le noir pratiquement. Et voilà, très relaxant. Maintenant je dois retourner de l'autre côté étudier ce que je suis effectivement en train de faire.;;;
2686;2686 Je travaille, donc je suis devant le PC. J'écrivais un e-mail et je vérifiiais des e-mails. Je suis à la maison, mais je suis tranquille... l'esprit vagabondait, je pensais aux différents e-mails, aux différentes situations de travail, donc j'étais très concentrée sur le travail en ce moment. Je pensais à ce que je dois faire demain, à ce que je dois faire aujourd'hui. Donc j'étais concentrée principalement sur le travail, donc mon esprit vagabondait sur les différentes choses à faire au travail.;;;
2687;2687 J'étais dans cette sorte de jungle avec des amis de [PLACE1]. Et voilà, j'avais eu une crise d'angoisse, et à un certain moment d'en haut descendait cette sorte d'homme ou femme araignée. C'est-à-dire genre avec la partie avant d'homme ou de femme, l'abdomen et la poitrine et ainsi de suite. Dans la partie de derrière, donc cette sorte de gonflement avec les pattes, d'araignée. Qui avait pour objectif de nous manger les uns après les autres.;;;
2688;2688 Je viens de rentrer à [PLACE1], après avoir conduit pendant plus de trois heures. Rien, honnêtement j'ai passé mon temps à penser à quel point j'en avais marre de rester trois heures et demie à conduire. Rien, fondamentalement ça, et maintenant je vais aller faire quelques pas pour me dégourdir les jambes parce que sinon je m'effondre.;;;
2689;2689 J'étais au bar avec des amis, puis nous sommes sortis et là dehors devant le bar il y avait un homme avec un chien qui avait lâché la laisse du chien, le chien se sauvait et lui n'arrivait pas à reprendre la laisse. Et donc puis à la fin nous avons tous essayé de courir après ce chien pour reprendre la laisse, mais nous n'y sommes pas arrivés.;;;
2690;2690 Je suis douée de toute façon, disons, à ne penser à rien. Mais ce matin je me suis rappelée du rêve et je me souvenais seulement que ça concernait des cartes Pokémon comme d'habitude parce que l'un de mes rêves récurrents c'est genre que j'ai beaucoup de cartes rares, belles, à la maison. Puis quand je me réveille genre, je pense vraiment les avoir, mais je dois attendre ces cinq minutes pour comprendre où je suis. Quelle réalité est vraie à la fin, et je découvre toujours avec tristesse que les cartes je ne les ai pas et donc je sombre dans le chagrin, disons. Mais pour le reste, j'ai été pratiquement avec le cerveau déconnecté devant le PC, pratiquement à ne penser absolument à rien. Ce n'est pas une pensée en arrière-plan qui tournait dans ma tête.;;;
2691;2691 C'était une histoire en couleurs avec beaucoup de mots, beaucoup de voix et de discussions. J'avais loué une cabine à la mer. Cette fois cependant je l'ai louée dans un autre établissement de plage. Et quand je suis allée à la mer avec ma fille dans la cabine il n'y avait pas les bancs, mais il y avait deux lits, dans un lit il y avait une masse de choses emballées sous cellophane. Donc, je me suis assise sur l'autre et j'ai commencé à me déshabiller euh, pendant que j'étais là, sans culotte, assise sur ce lit euh, est arrivée une autre famille qui très en colère a dit que c'était leur cabine, que nous devions partir. Puis le propriétaire de l'établissement est venu et j'ai dit : non mais cette dame a aussi le droit parce qu'elle a pris l'autre moitié de la cabine. Donc, je me suis déplacée sur l'autre lit mais j'ai vu qu'il y avait une femme qui dormait, toute emballée sous cellophane, donc j'ai dit : celle-ci est mal en point. Alors je suis sortie, après m'être mise le maillot, je suis sortie, je suis allée chercher des médecins. Les médecins étaient deux jeunots de petite taille, ils étaient de petite stature, qui étaient allés chez le pharmacien demander des informations sur ce qu'était un médicament, donc enfin, aussi de capacités assez limitées. Et dans cet établissement de plage ils avaient organisé une exposition de fleurs, de plantes. Euh, il y avait toutes ces plantes, toutes fleuries, jaunes, rouges, orange euh, belles. Mais enfin, moi je n'ai pas réussi à aller à la mer, il y a eu toute cette confusion, ces gens qui se disputaient, tout ça, le ne pas savoir où aller. Tout très aléatoire, tout balançant.;;;
2692;2692 Mon amie [NAME1] était enfin enceinte. Si bien qu'elle arrivait à mener la grossesse à terme. De toute façon j'attendais dans la chambre du service, pendant qu'elle passait une visite et je tuais deux scorpions : j'en tuais un mais il était grand, rapide, agressif et brun. C'a été très difficile de le tuer parce que pendant que genre je le frappais avec une tong il se faisait en petits morceaux et les petits morceaux continuaient à se mouvoir, genre la queue d'un côté. Entre-temps revenait aussi le médecin et je trouvais un autre petit scorpion noir, je l'avais vu et j'essayais aussi de l'enlever, enfin : je pensais qu'ils étaient dangereux pour [NAME1]. Et pourtant le petit noir je l'ai pris en main pour le mettre dehors par la fenêtre et entre-temps il m'a piqué, il ne m'a pas fait mal mais je n'arrivais pas à me le détacher de la main. Quand j'ai réussi à le mettre dehors le médecin m'a dit que ma main me fourmillerait un peu. Entre-temps arrive un ami à moi qui a des araignées et m'explique ce qui m'arriverait avec cette histoire du scorpion, mais rien de grave. L'atmosphère de base était heureuse parce que [NAME1] était heureuse. Très enthousiaste et tout très frénétique. Puis nous étions chez moi, il y avait genre deux tentes montées à l'envers, en plastique, sous chez moi et il y avait des campeurs. Et puis il y avait une autre chose que je regardais depuis dehors, un père et le fils adoptif qui allaient à la chasse. Et le père était en train de gronder le fils et tout le monde veut faire des bêtises, avec le fusil.;;;
